toret,period,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071
-20,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253,0.0528809192345253
-19,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936,0.0574688535592936
-18,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532,0.063863723363532
-17,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794,0.0641047921101794
-16,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483,0.071188566820483
-15,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042,0.0799855925081042
-14,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888,0.0879048248512888
-13,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595,0.0901244105815595
-12,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993,0.0960669824831993
-11,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798,0.108190148911798
-10,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684,0.113590263691684
-9,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445,0.123989920931445
-8,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337,0.131733994869337
-7,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798,0.142460812872798
-6,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988,0.158111621217988
-5,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107,0.177311235987107
-4,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557,0.186977858269557
-3,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584,0.201232152763584
-2,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565,0.216530642528565
-1,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652,0.19512847170652
0,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154,0.0382180539273154
